sample,gene,weight
PknH_KO1,Rv1483,0.0
PknH_KO1,Rv3158,0.0
PknH_KO1,Rv3150,0.0
PknH_KO1,Rv3148,0.0
PknH_KO1,Rv3153,0.0
PknH_KO1,Rv3152,0.0
PknH_KO1,Rv3147,0.0
PknH_KO1,Rv3157,0.0
PknH_KO1,Rv3145,0.0
PknH_KO1,Rv3155,0.0
PknH_KO1,Rv3156,0.0
PknH_KO1,Rv3149,0.0
PknH_KO1,Rv3151,0.0
PknH_KO1,Rv3154,0.0
PknH_KO1,Rv0082,0.0
PknH_KO1,Rv3146,0.0
PknH_KO1,Rv1695,0.0
PknH_KO1,Rv2438c,0.0
PknH_KO1,Rv0157,0.0
PknH_KO1,Rv0155,-1.0
PknH_KO1,Rv0156,-1.0
PknH_KO1,Rv3236c,0.0
PknH_KO1,Rv0573c,0.0
PknH_KO1,Rv1330c,0.0
PknH_KO1,Rv1737c,1.0
PknH_KO1,Rv0261c,-1.0
PknH_KO1,Rv0267,0.0
PknH_KO1,Rv2329c,0.0
PknH_KO1,Rv2287,-1.0
PknH_KO1,Rv2445c,0.0
PknH_KO1,Rv2920c,0.0
PknH_KO1,Rv2043c,1.0
PknH_KO1,Rv2421c,0.0
PknH_KO1,Rv2207,0.0
PknH_KO1,Rv1596,1.0
PknH_KO1,Rv1161,1.0
PknH_KO1,Rv1164,0.0
PknH_KO1,Rv1163,0.0
PknH_KO1,Rv1736c,1.0
PknH_KO1,Rv1162,1.0
PknH_KO1,Rv0021c,0.0
PknH_KO1,Rv1894c,1.0
PknH_KO1,Rv1533,0.0
PknH_KO1,Rv0548c,0.0
PknH_KO1,Rv1160,-1.0
PknH_KO1,Rv2344c,0.0
PknH_KO1,Rv2391,1.0
PknH_KO1,Rv0253,0.0
PknH_KO1,Rv0252,0.0
PknH_KO1,Rv1525,0.0
PknH_KO1,Rv3265c,0.0
PknH_KO1,Rv1656,0.0
PknH_KO1,Rv2503c,1.0
PknH_KO1,Rv2504c,1.0
PknH_KO1,Rv0884c,0.0
PknH_KO1,Rv1385,0.0
PknH_KO1,Rv0266c,0.0
PknH_KO1,Rv2322c,0.0
PknH_KO1,Rv2321c,0.0
PknH_KO1,Rv0382c,0.0
PknH_KO1,Rv0118c,0.0
PknH_KO1,Rv1248c,0.0
PknH_KO1,Rv0555,0.0
PknH_KO1,Rv1187,0.0
PknH_KO1,Rv0500,0.0
PknH_KO1,Rv3602c,0.0
PknH_KO1,Rv1755c,-1.0
PknH_KO1,Rv2156c,1.0
PknH_KO1,Rv2392,1.0
PknH_KO1,Rv2967c,0.0
PknH_KO1,Rv0805,1.0
PknH_KO1,Rv0843,0.0
PknH_KO1,Rv2241,0.0
PknH_KO1,Rv0462,0.0
PknH_KO1,Rv2497c,1.0
PknH_KO1,Rv2496c,1.0
PknH_KO1,Rv2495c,1.0
PknH_KO1,Rv2941,0.0
PknH_KO1,Rv2945c,0.0
PknH_KO1,Rv2607,-1.0
PknH_KO1,Rv0211,1.0
PknH_KO1,Rv3010c,0.0
PknH_KO1,Rv2029c,1.0
PknH_KO1,Rv2996c,0.0
PknH_KO1,Rv0728c,0.0
PknH_KO1,Rv0946c,0.0
PknH_KO1,Rv1437,0.0
PknH_KO1,Rv1445c,0.0
PknH_KO1,Rv2233,0.0
PknH_KO1,Rv0489,0.0
PknH_KO1,Rv3400,0.0
PknH_KO1,Rv3068c,-1.0
PknH_KO1,Rv2746c,0.0
PknH_KO1,Rv1822,0.0
PknH_KO1,Rv0820,0.0
PknH_KO1,Rv0936,-1.0
PknH_KO1,Rv0545c,0.0
PknH_KO1,Rv2281,-1.0
PknH_KO1,Rv3308,-1.0
PknH_KO1,Rv1092c,0.0
PknH_KO1,Rv3628,0.0
PknH_KO1,Rv0512,0.0
PknH_KO1,Rv1391,1.0
PknH_KO1,Rv2247,1.0
PknH_KO1,Rv3285,1.0
PknH_KO1,Rv1127c,0.0
PknH_KO1,Rv2702,0.0
PknH_KO1,Rv2984,0.0
PknH_KO1,Rv3754,0.0
PknH_KO1,Rv3838c,1.0
PknH_KO1,Rv2677c,0.0
PknH_KO1,Rv2163c,0.0
PknH_KO1,Rv3627c,1.0
PknH_KO1,Rv2911,0.0
PknH_KO1,Rv0772,0.0
PknH_KO1,Rv0809,1.0
PknH_KO1,Rv1603,0.0
PknH_KO1,Rv1606,0.0
PknH_KO1,Rv0780,-1.0
PknH_KO1,Rv2122c,-1.0
PknH_KO1,Rv2928,0.0
PknH_KO1,Rv2932,0.0
PknH_KO1,Rv2934,0.0
PknH_KO1,Rv2933,0.0
PknH_KO1,Rv2935,0.0
PknH_KO1,Rv2931,0.0
PknH_KO1,Rv0788,0.0
PknH_KO1,Rv0803,0.0
PknH_KO1,Rv1188,-1.0
PknH_KO1,Rv1017c,0.0
PknH_KO1,Rv3227,0.0
PknH_KO1,Rv0437c,0.0
PknH_KO1,Rv0505c,0.0
PknH_KO1,Rv3042c,0.0
PknH_KO1,Rv0436c,0.0
PknH_KO1,Rv0408,0.0
PknH_KO1,Rv2965c,-1.0
PknH_KO1,Rv3307,0.0
PknH_KO1,Rv2074,0.0
PknH_KO1,Rv1155,0.0
PknH_KO1,Rv1617,0.0
PknH_KO1,Rv0162c,0.0
PknH_KO1,Rv3777,0.0
PknH_KO1,Rv1594,1.0
PknH_KO1,Rv2064,0.0
PknH_KO1,Rv1412,0.0
PknH_KO1,Rv1416,0.0
PknH_KO1,Rv2436,0.0
PknH_KO1,Rv0570,1.0
PknH_KO1,Rv1981c,0.0
PknH_KO1,Rv3048c,1.0
PknH_KO1,Rv3051c,1.0
PknH_KO1,Rv1408,0.0
PknH_KO1,Rv2465c,0.0
PknH_KO1,Rv2962c,0.0
PknH_KO1,Rv2958c,-1.0
PknH_KO1,Rv3113,-1.0
PknH_KO1,Rv2386c,-1.0
PknH_KO1,Rv1202,0.0
PknH_KO1,Rv0858c,-1.0
PknH_KO1,Rv1464,0.0
PknH_KO1,Rv2335,0.0
PknH_KO1,Rv0069c,0.0
PknH_KO1,Rv2847c,0.0
PknH_KO1,Rv2393,0.0
PknH_KO1,Rv2552c,0.0
PknH_KO1,Rv2539c,0.0
PknH_KO1,Rv1079,0.0
PknH_KO1,Rv0391,0.0
PknH_KO1,Rv1200,0.0
PknH_KO1,Rv2601,-1.0
PknH_KO1,Rv0432,0.0
PknH_KO1,Rv3846,0.0
PknH_KO1,Rv1731,0.0
PknH_KO1,Rv0234c,0.0
PknH_KO1,Rv0542c,0.0
PknH_KO1,Rv0553,0.0
PknH_KO1,Rv0951,0.0
PknH_KO1,Rv0952,0.0
PknH_KO1,Rv2397c,0.0
PknH_KO1,Rv1739c,1.0
PknH_KO1,Rv2398c,0.0
PknH_KO1,Rv2400c,0.0
PknH_KO1,Rv2399c,1.0
PknH_KO1,Rv1448c,0.0
PknH_KO1,Rv1672c,0.0
PknH_KO1,Rv3465,0.0
PknH_KO1,Rv3468c,-1.0
PknH_KO1,Rv3634c,0.0
PknH_KO1,Rv3464,0.0
PknH_KO1,Rv3784,0.0
PknH_KO1,Rv1201c,0.0
PknH_KO1,Rv1559,0.0
PknH_KO1,Rv3737,0.0
PknH_KO1,Rv0417,0.0
PknH_KO1,Rv1449c,0.0
PknH_KO1,Rv3314c,-1.0
PknH_KO1,Rv2764c,0.0
PknH_KO1,Rv2977c,0.0
PknH_KO1,Rv0414c,0.0
PknH_KO1,Rv1438,0.0
PknH_KO1,Rv3913,0.0
PknH_KO1,Rv2006,1.0
PknH_KO1,Rv3372,0.0
PknH_KO1,Rv3490,0.0
PknH_KO1,Rv1373,0.0
PknH_KO1,Rv2267c,-1.0
PknH_KO1,Rv0295c,0.0
PknH_KO1,Rv3529c,0.0
PknH_KO1,Rv1612,0.0
PknH_KO1,Rv1613,0.0
PknH_KO1,Rv2158c,1.0
PknH_KO1,Rv1315,0.0
PknH_KO1,Rv2153c,0.0
PknH_KO1,Rv2155c,0.0
PknH_KO1,Rv2152c,0.0
PknH_KO1,Rv3818,0.0
PknH_KO1,Rv0482,0.0
PknH_KO1,Rv2361c,0.0
PknH_KO1,Rv0501,0.0
PknH_KO1,Rv0536,0.0
PknH_KO1,Rv3809c,0.0
PknH_KO1,Rv0322,-1.0
PknH_KO1,Rv2157c,0.0
PknH_KO1,Rv2883c,0.0
PknH_KO1,Rv2678c,0.0
PknH_KO1,Rv3309c,0.0
PknH_KO1,Rv1849,-1.0
PknH_KO1,Rv1850,0.0
PknH_KO1,Rv1848,0.0
PknH_KO1,Rv0729,-1.0
PknH_KO1,Rv3300c,0.0
PknH_KO1,Rv2793c,0.0
PknH_KO1,Rv0113,0.0
PknH_KO1,Rv0115,-1.0
PknH_KO1,Rv0114,-1.0
PknH_KO1,Rv2868c,1.0
PknH_KO1,Rv3382c,0.0
PknH_KO1,Rv1110,1.0
PknH_KO1,Rv0392c,0.0
PknH_KO1,Rv1130,1.0
PknH_KO1,Rv1854c,1.0
PknH_KO1,Rv0073,0.0
PknH_KO1,Rv2564,-1.0
PknH_KO1,Rv0072,0.0
PknH_KO1,Rv0411c,1.0
PknH_KO1,Rv3401,0.0
PknH_KO1,Rv2604c,0.0
PknH_KO1,Rv2606c,0.0
PknH_KO1,Rv2856,-1.0
PknH_KO1,Rv0924c,-1.0
PknH_KO1,Rv3536c,1.0
PknH_KO1,Rv1857,0.0
PknH_KO1,Rv1858,0.0
PknH_KO1,Rv1859,0.0
PknH_KO1,Rv0132c,0.0
PknH_KO1,Rv0407,0.0
PknH_KO1,Rv1173,0.0
PknH_KO1,Rv3262,-1.0
PknH_KO1,Rv3261,0.0
PknH_KO1,Rv3109,-1.0
PknH_KO1,Rv0869c,0.0
PknH_KO1,Rv3111,-1.0
PknH_KO1,Rv0866,0.0
PknH_KO1,Rv3119,0.0
PknH_KO1,Rv0865,1.0
PknH_KO1,Rv0994,0.0
PknH_KO1,Rv2453c,0.0
PknH_KO1,Rv1467c,0.0
PknH_KO1,Rv0154c,0.0
PknH_KO1,Rv3139,1.0
PknH_KO1,Rv3039c,0.0
PknH_KO1,Rv0231,0.0
PknH_KO1,Rv0456c,-1.0
PknH_KO1,Rv0271c,0.0
PknH_KO1,Rv1346,0.0
PknH_KO1,Rv0243,1.0
PknH_KO1,Rv3543c,0.0
PknH_KO1,Rv3546,0.0
PknH_KO1,Rv1679,0.0
PknH_KO1,Rv3140,1.0
PknH_KO1,Rv3550,0.0
PknH_KO1,Rv0222,0.0
PknH_KO1,Rv3141,0.0
PknH_KO1,Rv2831,-1.0
PknH_KO1,Rv3556c,0.0
PknH_KO1,Rv2500c,1.0
PknH_KO1,Rv0975c,0.0
PknH_KO1,Rv3544c,0.0
PknH_KO1,Rv1933c,-1.0
PknH_KO1,Rv2679,-1.0
PknH_KO1,Rv3573c,0.0
PknH_KO1,Rv1912c,0.0
PknH_KO1,Rv0971c,0.0
PknH_KO1,Rv3560c,0.0
PknH_KO1,Rv1070c,0.0
PknH_KO1,Rv2724c,0.0
PknH_KO1,Rv3774,0.0
PknH_KO1,Rv0632c,0.0
PknH_KO1,Rv1074c,0.0
PknH_KO1,Rv3505,0.0
PknH_KO1,Rv0244c,1.0
PknH_KO1,Rv0673,0.0
PknH_KO1,Rv1715,-1.0
PknH_KO1,Rv3504,0.0
PknH_KO1,Rv1071c,0.0
PknH_KO1,Rv0400c,0.0
PknH_KO1,Rv0972c,0.0
PknH_KO1,Rv1935c,0.0
PknH_KO1,Rv0131c,0.0
PknH_KO1,Rv3562,-1.0
PknH_KO1,Rv3797,-1.0
PknH_KO1,Rv3761c,0.0
PknH_KO1,Rv3373,0.0
PknH_KO1,Rv0672,0.0
