sample,reaction,mean_degree_centrality,pagerank,eigenvalue,betweeness,closeness
PknF_IND2,NTRIR2x,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,NTRIRx,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,NTRIRy,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,O16RHAT,0.425077175093032,0.0024955119303144667,0.07579085059603444,0.0,0.10352740309811062
PknF_IND2,O2t,0.07153693591369031,0.0006947407997349014,0.006021247642461882,2.1937084441820856e-05,0.08511909204299838
PknF_IND2,OCBT,0.044284753378240345,0.0005200143218011985,0.0025878968510560344,0.0012271472084727673,0.07332958895228947
PknF_IND2,OCDCAt2,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,OCOAT1r,0.07074367966724193,0.0007700867693320895,0.002326287019128888,0.0,0.09100058878230727
PknF_IND2,OMCDC,0.046650654233589474,0.0005679372627012764,0.002160933895195806,0.0003868903983375699,0.06709411866307986
PknF_IND2,OMPDC,0.07785030860495193,0.0007807228515082478,0.004737120354464807,0.0007023190822055681,0.09037502004319894
PknF_IND2,OPAH,0.04206714338701807,0.0005218058514038259,0.0020186628752856136,2.659040538402528e-07,0.06692958066447452
PknF_IND2,ORNTA,0.03815420111768431,0.00047326190295119124,0.0020235046570756983,1.0636162153610112e-05,0.06987891017292905
PknF_IND2,ORNTAC,0.05600701237587807,0.0006179953859172405,0.0030922835407538804,0.00017250525492886409,0.07512165816217624
PknF_IND2,ORNt,0.045848081141250774,0.0005340046931136691,0.0025547878794109223,0.0,0.0711975199478914
PknF_IND2,ORPT,0.07785030860495193,0.0007807228515082478,0.004737120354464807,0.0007023190822055681,0.09037502004319894
PknF_IND2,OXACOAL,0.03528377827067916,0.00047009279837974147,0.0013199741613359028,9.306641884408852e-06,0.06261750919486224
PknF_IND2,OXCDC,0.03528377827067916,0.00047009279837974147,0.0013199741613359028,9.306641884408852e-06,0.06261750919486224
PknF_IND2,OXGDC,0.05182097185012314,0.000590283337976707,0.002489115625271163,1.994280403801896e-05,0.07947850694789063
PknF_IND2,P5CD,0.05069245720417929,0.0005650863592448708,0.003159722291629313,5.318081076805056e-06,0.07755007626479557
PknF_IND2,P5CR,0.09151172121686485,0.0009444839789282982,0.0030989463766052435,0.0005025586617580778,0.10091317017268187
PknF_IND2,P5CRx,0.10123373040281948,0.0010198895969231127,0.003817433568317447,0.001965030957879468,0.10220788178554586
PknF_IND2,PACt2r,0.06817228477934144,0.0007461853094631734,0.0023432784820579173,4.9458154014287035e-05,0.08770938425934366
PknF_IND2,PANTS,0.060396059811394134,0.0006646295863421384,0.002672401343614012,1.994280403801896e-06,0.0822971518482889
PknF_IND2,PAPA160,0.061237841445301616,0.0006822321305892986,0.002272639577984059,0.000990492600554942,0.08614540286361502
PknF_IND2,PAPPT1,0.42558660335682036,0.0024980539138995464,0.07589602184957223,0.0,0.10352806464917406
PknF_IND2,PAPPT2,0.42552617473368815,0.0024977525372932652,0.07588354024969828,0.0,0.1035279762155455
PknF_IND2,PAPPT3,0.4255837759980238,0.002498038256361644,0.07589555286437502,0.0,0.1035280677842295
PknF_IND2,PAPR,0.04658306673857753,0.0005501924554417484,0.0021355877943627904,3.0578966191629075e-05,0.07327422644889282
PknF_IND2,PATS,0.4250285159828396,0.0024952705121304587,0.07578075176523322,0.0,0.10352722067700222
PknF_IND2,PC,0.03794487235284125,0.00047162034283748774,0.001977543241594624,0.0,0.07208471789983244
PknF_IND2,PC11M,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PC17M,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PC20M,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PC6AR,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PC6YM,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PC8XM,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PDE1,0.05457087921879859,0.0006275368485419081,0.0019678379367046093,0.0,0.08210267458225957
PknF_IND2,PDE4,0.048375675965765454,0.0005781452688039661,0.0017121200362945278,0.0,0.07771445511916164
PknF_IND2,PDH,0.09842208344015216,0.0010010015617117085,0.0035926511272498696,0.00495379252304391,0.100603411191517
PknF_IND2,PDHa,0.07323137904295743,0.0007839057832552627,0.002698987943296772,0.0008176549655587774,0.08957624976141482
PknF_IND2,PDHbr,0.07323137904295743,0.0007839057832552627,0.002698987943296772,0.0008176549655587774,0.08957624976141482
PknF_IND2,PDHc,0.04029452751505549,0.0004863883221398761,0.0025611399078565187,0.0023452737548710295,0.0695848506236744
PknF_IND2,PDIMAS,0.08581798519901479,0.0008997067056557613,0.002566556363039169,1.3053471733976057e-05,0.08883603294560338
PknF_IND2,PDIMAT,0.08581798519901479,0.0008997067056557613,0.002566556363039169,1.3053471733976057e-05,0.08883603294560338
PknF_IND2,PDX5PO,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PEAMNO,0.06825581846425949,0.0007469669073497176,0.0023438115164414624,4.9458154014287035e-05,0.08770947228142954
PknF_IND2,PEPCK_re,0.05520140280959661,0.0005833870032177352,0.004265758497234527,9.439593911328974e-05,0.07707521701952985
PknF_IND2,PFK,0.04176116905317457,0.0005031247585014812,0.0021770287004807434,0.00013561106745852892,0.07249888237999698
PknF_IND2,PFL,0.0849450062360553,0.0008609637040778007,0.00423167014267876,1.0636162153610112e-05,0.09328746865809447
PknF_IND2,PGAMT,0.03293980593153922,0.00044913837150080724,0.0014924180533383436,0.0001249749053049188,0.057985385600967075
PknF_IND2,PGCD,0.055970441443934975,0.0006005460289771435,0.003880569055561666,0.00012032158436271439,0.08412259036405806
PknF_IND2,PGI,0.026499497539606252,0.0004182616234768908,0.0009609408809993174,0.0005118653036424864,0.06816542343457137
PknF_IND2,PGK,0.06898272682626069,0.0006854832724794326,0.00546135833207741,0.0012218291273959616,0.08262437669041109
PknF_IND2,PGL,0.021886600435636415,0.00038851836319760586,0.0006503189155957922,0.0,0.06749463345332565
PknF_IND2,PGLS,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PGLYCP,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PGM,0.06348374144411686,0.0006576143358970803,0.004435336028355164,0.0012650385361450028,0.08389085439194598
PknF_IND2,PGMT,0.03901126858923819,0.00048707880631605424,0.0017271193958724534,3.722656753763539e-05,0.06977715049139648
PknF_IND2,PGPP160,0.42530724215522786,0.00249666065674962,0.07583831762027766,0.0,0.10352765070817671
PknF_IND2,PGPP160190,0.4252668486905674,0.002496459208626825,0.07582997206601474,0.0,0.10352758947044141
PknF_IND2,PGPP190,0.425045723598785,0.002495356347807547,0.0757843010091143,0.0,0.10352724600936228
PknF_IND2,PGPPT3,0.42549038630772856,0.002497572495223756,0.07587626231019648,0.0,0.10352792811207408
PknF_IND2,PGSA160,0.4253383451230165,0.0024968157939264835,0.07584473663377171,0.0,0.10352769751560724
PknF_IND2,PGSA160190,0.4253023949394686,0.002496636500660233,0.07583731051301934,0.0,0.10352764308937765
PknF_IND2,PGSA190,0.42505024766682703,0.002495378916439468,0.07578523366356853,0.0,0.10352725277052638
PknF_IND2,PHDCATA,0.03989418412960266,0.0005217488987859953,0.0015779209914903963,0.0,0.07080174969655763
PknF_IND2,PHDCAt,0.03621943134962369,0.00048630250744855007,0.0014749242314370673,0.0,0.07066489354338017
PknF_IND2,PHETA1,0.07331297357472252,0.0007828842947390469,0.0028244443478091553,0.0006095850434287795,0.08852609150572231
PknF_IND2,PHEt2r,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PHTHDLS,0.08576466582566283,0.0008992291059734035,0.002566183740348305,1.3053471733976057e-05,0.0888359763672305
PknF_IND2,PHTHDLS2,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PHTHS,0.0858176620512975,0.0008997038360888022,0.002566554072426585,1.3053471733976057e-05,0.08883603448276066
PknF_IND2,PHTHS2,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PHYCBOXL,0.06825581846425949,0.0007469669073497176,0.0023438115164414624,4.9458154014287035e-05,0.08770947228142954
PknF_IND2,PIabc,0.08718556801997711,0.0008271248168820268,0.006492480689395548,0.001813465647190524,0.0903949760513696
PknF_IND2,PLCD,0.04559427908967211,0.0005403570640126045,0.0022542802317850456,0.0,0.07107856744237112
PknF_IND2,PLIPA1E160,0.04885470125180852,0.0005516245945211859,0.003049462505458627,7.0464574267667e-05,0.0782102888560173
PknF_IND2,PLIPA1E180,0.05669667469093366,0.0006322648453137016,0.002730428588560915,0.0,0.0788640633260539
PknF_IND2,PMANM,0.42496195881930937,0.0024949385462587313,0.07576702161717859,0.0,0.10352712831377703
PknF_IND2,PMDPHT,0.4249515373054269,0.0024948865629040398,0.07576487155023706,0.0,0.10352711244520707
PknF_IND2,PMPK,0.08135213752888215,0.0008129928348183758,0.004708781184477119,2.924944592242781e-05,0.09012513964207283
PknF_IND2,PNCDC,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PNTK,0.06039791791076852,0.0006646470718207752,0.002672414861162328,1.994280403801896e-06,0.08229715363402737
PknF_IND2,PPA,0.052562523414264754,0.0005651416144325753,0.0039558023542509094,0.0,0.078739040711384
PknF_IND2,PPAtr,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PPBNGS,0.42474380044352517,0.0024938470277645927,0.07572198673923745,1.568833917657491e-05,0.10352873008029737
PknF_IND2,PPCDC,0.06039832184541512,0.0006646508730541622,0.0026724177997204702,1.994280403801896e-06,0.08229715402272002
PknF_IND2,PPCOAC,0.06085262460605237,0.0006582914745467845,0.0032174466568139024,0.00021405276334140352,0.0819765751620148
PknF_IND2,PPDIMAS,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PPDIMAT,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PPDK,0.02834194661570003,0.00038824777063572937,0.0017177234521687124,0.0,0.057764093484251995
PknF_IND2,PPGKr,0.03227791180468353,0.0004224606911697017,0.00184719316475166,1.1965682422811377e-05,0.06563005124370325
PknF_IND2,PPK2,0.08169404504396109,0.0008031839801679497,0.005183611444977443,6.514649319086193e-05,0.0909510761382419
PknF_IND2,PPNCL3,0.060395332729030256,0.000664622744184836,0.002672396054149587,1.994280403801896e-06,0.082297151148577
PknF_IND2,PPND,0.09636678981218934,0.0009757426573483097,0.0036644464935939925,0.005973534569521279,0.10335399934692548
PknF_IND2,PPNDH,0.07331297357472252,0.0007828842947390469,0.0028244443478091553,0.0006095850434287795,0.08852609150572231
PknF_IND2,PPPGO,0.4246882796856883,0.002493582010851052,0.07571011781299852,0.0001582129120349504,0.10353016938318856
PknF_IND2,PPTGS,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PPTGS_TB1,0.4249631706232492,0.002494944593416558,0.07576727080316104,0.0,0.1035271300940091
PknF_IND2,PPTGS_TB2,0.42496381691868373,0.0024949478170199373,0.07576740419489915,0.0,0.10352713107837379
PknF_IND2,PRAGSr,0.10187633740301007,0.0009157669040023259,0.008168924295522913,0.0012415060273801523,0.09030967622069502
PknF_IND2,PRAIS,0.10187633740301007,0.0009157669040023259,0.008168924295522913,0.0012415060273801523,0.09030967622069502
PknF_IND2,PRAIi,0.08787691180549546,0.0008640967508422757,0.0047290211289838695,0.012729159437400201,0.1036553017297255
PknF_IND2,PRAMPC,0.09122795196586807,0.0008918998591355469,0.004890495676183062,7.696445113931811e-05,0.08932990802242262
PknF_IND2,PRASCS,0.1017453530892752,0.0009149503255352198,0.008153687703145585,0.0013038162106633767,0.09028982569278725
PknF_IND2,PRATPP,0.09130938519062379,0.0008925794884465459,0.004891580025242529,7.696445113931811e-05,0.08932999695788085
PknF_IND2,PRDX,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PREPHACPH,0.05236872957500828,0.0006131407479274331,0.001788925640707003,0.0002446317295330326,0.08074609289819926
PknF_IND2,PREPPACPH,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PREPTHS,0.08573558253110723,0.0008989685893427581,0.0025659805004487426,1.3053471733976057e-05,0.08883594390387611
PknF_IND2,PREPTHS2,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,PREPTTA,0.05102079283158224,0.0006032405966470489,0.001691556858013245,3.32380067300316e-06,0.0799204046186994
PknF_IND2,PRFGS,0.10187633740301007,0.0009157669040023259,0.008168924295522913,0.0012415060273801523,0.09030967622069502
